id,st_address,ad_hist,ad_city,post_code,coords_lat,coords_long,description,more_info,prim_source,org_lcp,org_unia,org_iafe_iasb,org_wasu,org_wisu,org_apu,org_npu,org_cwa,org_csa,org_paf,day_month_yr,month_yr,year_first,year_last,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,single_event,mulltiple_events,citation,entrant,residential,res_cntry,social,political,discrimination,paid_work,black_org_hq,bombing,nightlife,civ_defence,evacuation,religious,education,immigration,us_military_hq,us_military_social,uk_govt_hq,uk_govt_social,other_govt,healthcare,arts ,sport,short_term_residence
l0267,,The Slip In,London,W1B 3BN,51.514637,-0.141585,"Site of the 'Slip In', an infamous nighclub reportedly frequented by criminals. Jamaican jazz musician Coleridge Goode performed here nightly following his shift at the nearby Panama Club.",,Memoire,,,,,,,,,,,,,1942,1942,,,,,,,,1,,,,,,,,(Goode 2002),WW 14/04/20,,,1,,,1,,,1,,,,,,,,,,,,,,
l0268,,Hampstead Town Hall,London,NW3 4QP,51.551001,-0.166453,"Site of Hampstead Town Hall, where Jamaican jazz musician Coleridge Goode married Hungarian refugee Gertrude Selmeczi in January 1944.",,Memoire,,,,,,,,,,,26/01/1944,January.44,1944,1944,,,,,,,,,,1,,,,,,(Goode 2002),WW 14/04/20,,,1,,,,,,,,,,,,,,,,,,,,
l0269,Liverpool Street Station,,London,EC2M 7PY,51.518737,-0.08144,"Site of Liverpool Street Station, a railway terminal and major transport hub where a 'nervy, shiverous and uncertain' Una Marson said goodbye to her associate Amy Bailey upon the latter's return to Jamaica. ",,,,,,,,,,,,,,December.38,1938,1938,,,,1,,,,,,,,,,,,(Jarret-Macauley 1998: 148),WW 14/04/20,,,1,,,,,,,,,,,,,,,,,,,,
l0270,,Whitefield's Tabernacle,London,W1T 4TD,51.521081,-0.13532,"Site of Whitefield's Tabernacle, where minister Alfred Belden preached to a congregation that often included many black people. The building was destroyed by the last V-2 rocket to fall on London.",,,,,,,,,,,,,,,,1945,1,1,1,1,1,1,1,1,1,1,1,1,1,,,(Jarret-Macauley 1998: 52),WW 14/04/20,,,1,,,,,1,,,,1,,,,,,,,,,,
l0271,"25 Burton Road, Brixton",,London,SW9 6LH,51.471302,-0.111916,"Site of the residence of Marie Douglas and her young sister Cecilia, from St. Louis. Marie acted in films and had lots of pen-pals from the United States. ",,Newspaper,,,,,,,,,,,,Janaury 1935,1935,1935,1,,,,,,,,,,,,,,,(Chicago Defender: January 12 1935),WW 14/04/20,1,,,,,,,,,,,,,,,,,,,,,,
l0272,Billingsgate Fish Market,,London,E14 5ST,51.50895426,-0.08400988476,"Site of a famous market selling fresh seafood, which was visited by African American reporter David H. Orro in spring 1943. Orro noted how the merchants there were reduced to selling offal instead of whole fish.",,Newspaper,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: May 1 1943),WW 15/04/20,,,,,,1,,,,,,,,,,,,,,,,,
l0273,,Marlborough Street Magistrates Court,London,W1F 7HL,51.514366,-0.139506,"Site of Marlborough Street Magistrates Court, where African American man February Jarrett - a man who reportedly bore a close resemblence to Ethiopian Emperor Haile Selassie - was tried following a disturbance of the peace in 1943. Jarrett, who would go on to spend March in jail for his crime, was found guilty of a 'disorderly demonstration' off of Picadilly Circus, in which he was loudly blowing a tin whistle. ",,Newspaper,,,,,,,,,,,,March.43,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: May 1 1943),WW 15/04/20,,,,,,,,,,,,,,,,,1,,,,,,
l0274,,Frisco's Club,London,W1D,51.514408,-0.132165,"Site of Frisco's club, a popular meeting point for black musicians in the 1930s. The club was owned by an African-American man known as Frisco, and was bombed in the early 1940s, forcing a relocation to Sackville Street.",,,,,,,,,,,,,,,1930,1941,1,1,1,1,1,1,,,,,,,,,,(Breese 2001),WW 15/04/20,,,1,,,1,,1,1,,,,,,,,,,,,,,
l0275,,Frisco's Club,London,W1S ,51.5095,-0.138376,"Site of Frisco's club following the destruction of the original in a German bombing raid. African American reporter David H. Orro visited the new Frisco's one Sunday night in 1943, where he asked singer Fay Barton about her 'cigarette long enough to pole vault with'.",,Newspaper,,,,,,,,,,,,,,1949,,,,,,,1,1,1,1,1,1,1,,,(Chicago Defender: May 1 1943),WW 15/04/20,,,1,,,1,,,1,,,,,,,,,,,,,,
l0276,King's College London,,London,WC2R 2LS,51.511503,-0.115992,"Site of King's College London, where African American poet and professor T. Thomas Fortune participated in the Annual Student's Concert in 1936. Professor Fortune - the only black person in attendance - contributed to the concert with a poetry recital.",,Newspaper,,,,,,,,,,,,,1936,1936,,1,,,,,,,,,,,,,,(Chicago Defender: August 22 1936),WW 15/04/20,,,,,,1,,,,,,,1,,,,,,,,,,
l0277,305 Southampton Row,,London,WC1B 5AR,51.521461,-0.124171,Site of the corner of Southampton Row and Russell Square where African American reporter David H. Orro described seeing a 'robust son of the shade' - Chief Steward Philip Behagen - pass by in a smart mariner's outfit.,,Newspaper,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: August 28 1943),WW 17/04/20,,,1,,,,,,,,,,,,,1,,,,,,,
l0278,6 Oxford Street,,London,W1D 1AN,51.516501,-0.130709,"Site along Oxford Street where U.S. army quartermaster Julius Mason sat drunk one night, dreaming that he was back in Chicago. He was taken away by police after ten minutes of sitting. ",,Newspaper,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: August 28 1943),WW 17/04/20,,,,,,,,,,,,,,,,,,,,,,,
l0279,Leicester Square Tube Station,,London,WC2H 0AP,51.511365,-0.128471,"Site of Leicester Square Tube Station, where African American journalist David H. Orro briefly spoke with 'Long' Harry Parker, programme director at the Duchess Street Club, while the latter was spending some time in the company of a blonde white woman.",,Newspaper,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: August 28 1943),WW 17/04/20,,,1,,,,,,,,,,,,,,,,,,,,
l0280,Regent Street Cinema,,London,W1B 2HW,51.516841,-0.142824,"Site of the Regent Street Cinema, where black journalist David H. Orro 'bumped into' Corporal O. V. Woods, who had an aunt in Chicago.",,Newspaper,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,(Chicago Defender: March 20 1943),WW 17/04/20,,,1,,,,,,,,,,,,,1,,,,,,,
l0281,,The Empire Pool,London,HA9 0AA,51.558083,-0.282972,"Site of the Empire Pool, where African American boxer John Henry Lewis defended his light-heavyweight title in a dramatic bout with Englishman Len Harvey.",,Newspaper,,,,,,,,,,,20/11/1936,November.36,1936,1936,,1,,,,,,,,,,,,,,(Chicago Defender: November 28 1936),WW 21/04/20,,,1,,,1,,,,,,,,,,,,,,,,1,
l0282,6 Princes Gate,,London,SW7 1AY,51.501703,-0.1694,"Site of the grand residence oppostie Hyde Park where deposed Ethiopian Emperor Haile Selassie and his family stayed upon their arrival in London in June 1936. Selassie recalled that, ' I used the middle floors of the house as my living rooms, and had a
 study on the ground floor which looked out on a garden at the back of the house.... Spacious as it was for a family, the house was small compared with the palace they had been used to in Addis Ababa'.",https://dcrn.northeastern.edu/an-exiled-emperor-in-london/,,,,,,,,,,,,,,1936,1937,,1,1,,,,,,,,,,,,,(Pankhurst 2002: 7-8),OA 23/04/20,1,,,,,,,,,,,,,,,,,,,,,,
l0283,Queen's Hall,,London,W1W 7FA,51.518056,-0.1425,"Site of Queen's Hall, a performance hall in Fitzrovia where Ethiopian Princess Tsehai was honoured in front of 2,500 spectators in an appearance sponsored by the Women's Peace Crusade. Una Marson - appearing in her role as the secretary of the Ethiopian Legation - was mistaken for the Princess and given a thunderous applause when she emerged. In 1941 the Hall was bombed and completely destroyed. ",,Newspaper,,,,,,,,,,,,July.36,1936,1936,,1,,,,,,,,,,,,,,(Atlanta Daily World: 7 July 1936),WW 25/04/20,,,,1,,1,,1,,,,,,,,,,,,,,,
l0284,,Save the Children Club,London,NW1 1BP,51.530474,-0.133994,Site of the 'Hopscotch Inn' a club run by charity Save the Children where young black boy George Megan was pictured drinking cocoa and performing in a play.,https://www.iwm.org.uk/collections/item/object/205200783,Photograph,,,,,,,,,,,,,1944,1944,,,,,,,,,,1,,,,,,Photograph (D 19251) from the collections of the Imperial War Museum.,WW 28/04/20,,,,,,,,,,,,,1,,,,,,,,,,
l0285,10 St Augustine's House,,London,NW1 1TA,51.530568,-0.13341,"Site of St. Augustine's House, where a young black boy called George Megan lived with his uncle and father, both of whom were in the army. ",https://www.iwm.org.uk/collections/item/object/205200783,Photograph,,,,,,,,,,,,,1944,1944,,,,,,,,,,1,,,,,,Photograph (D 19251) from the collections of the Imperial War Museum.,WW 28/04/20,1,,,,,,,,,,,,,,,,,,,,,,
l0286,7 Pakenham Street,,London,,51.526132,-0.114475,"Site of the home of Robert Broadhurst, a Liberian pan-African activist involved in the International African Service Bureau (IASB) in the late 1930s. The 1939 Register recorded his occupation as Acting Vice Consul for the Republic of Liberia",,1939 Register,,,1,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0485J/005/12),OA 30/04/20,1,Liberia,,,,,,,,,,,,,,,,,,,,,
l0287,"Flat 1, Kensington Church Street",,London,,51.503244,-0.19142,"Site of the home of Babatunde O. Alakija, a Nigerian law student who lived here at the time of the 1939 Register and went on to train as a pilot during the war.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,,,,,,,,,,,,(1939 Register: RG101/0306G/011/8),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0288,26 Clipstone Street,,London,,51.520997,-0.142085,Site of the home of Nigerian air raid warden E. Ita Ekpenyon at the time of the 1939 Register. ,http://westendatwar.org.uk/documents/E._Ita_Ekpenyon_download_version_.pdf,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0457C/006/23),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0289,241 Camden Road,,London,,51.549682,-0.128479,Site of the home of Nigerian student Oladigbolu Coker who was a vice president of the West African Students Union (WASU) during the war.,,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0261C/014/18),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0290,30 St Charles Square,,London,,51.521314,-0.213532,"Site of the home of John M. Coco-Bassey, a Nigerian law student involved with the West African Students Union (WASU) who was recorded living here at the time of the 1939 Register.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0323A/016/23),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0291,67 Southway,,London,,51.581915,-0.182528,Site of the home of Nigerian law student O. Egbuna at the time of the 1939 Register. Egbuna was also involved in the West African Students Union (WASU).,,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0769G/013/37),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0292,21 Primrose Gardens,,London,,51.546835,-0.163088,"Site of the home of law student James Quist-Therson and several students from the Indian subcontinent at the time of the 1939 Register. He later became a barrister and was active in the West Indian Students Union (WASU), including attending a visit by Clement Atlee to its hostel in Camden in 1942.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0238A/004/29),OA 30/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0293,61 Effra Road,,London,,51.45756,-0.114525,"Site of the home of several Ghanaian law students and political activists - Emmanuel Obetsebi-Lamptey, Okai Robertson and Koi Obuadabong Larbi - at the time of the 1939 Register. Obetsebi-Lamptey was involved in the West African Students Union (WASU) and was one of the founders of the United Gold Coast Convention (UGCC) which pushed for independence after the war, while Larbi soon became chairman of the Committee for the Defence of People of African Descent.",http://africanurbanism.net/nationalism-iconography-history-big-six-monuments/,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0362I/010/40),OA 31/04/20,1,Ghana,,,,,,,,,,,,,,,,,,,,,
l0294,34 Mornington Terrace,,London,,51.535343,-0.143471,"Site of the home of Nigerian student Babington Olumuyiwa and Betty Olumuyiwa, whose occupation was listed as 'unpaid domestic duties', at the time of the 1939 Register.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0474I/004/30),OA 31/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0295,185 Randolph Avenue,,London,,51.530553,-0.187049,Site of the home of tailor's apprentice Emanuel Afolabi Fowler at the time of the 1939 Register.,,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0418B/005/32),OA 31/04/20,1,unknown,,,,,,,,,,,,,,,,,,,,,
l0296,38 Bernard Street,,London,,51.52324,-0.124603,"Site of the home of Edenslight Ejesha Osora, a Nigerian church minister who attended events organized by the West African Students Union (WASU) while in London.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0253A/013/17),OA 31/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0297,16 Regent's Park Road,,London,,51.538159,-0.150401,"Site of the home of Vincent A. Savage, a law student who attended events nearby at the West African Students Union (WASU).",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0478E/007/21),OA 31/04/20,1,unknown,,,,,,,,,,,,,,,,,,,,,
l0298,13 Drummond Street,,London,,51.527555,-0.135577,"Site of the home of James F. D. Godonu, a Nigerian who later joined the RAF. The 1939 Register recorded his occupation at the outbreak of war as a 'stage and film artiste'.",,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0486J/008/17),OA 31/04/20,1,Nigeria,,,,,,,,,,,,,,,,,,,,,
l0299,Salvation Army Training College,,London,,51.467729,-0.088662,"Site of the Salvation Army's International Training College, where Dorothy Purser arrived from Jamaica to train in 1941. Purser soon qualified as a nurse, was featured in a wartime broadcast by the BBC, and worked at various hospitals in the UK before moving to the USA after the war.",https://saconnects.org/lt-colonel-dorothy-purser/,,,,,,,,,,,,,,1941,1941,,,,,,,1,,,,,,,,,(Purser Obituary: 2018),OA 7/5/20,,,,,,,,,,,,1,,,,,,,,,,,
l0300,,Salvation Army Mothers' Hospital,London,,51.553744,-0.053362,Site of the Salvation Army's Mothers' Hospital where Jamaican nurse Dorothy Purser worked in 1941 after being commissioned in the Salvation Army.,http://www.childrenshomes.org.uk/HackneyMothersSA/?LMCL=npigqi,,,,,,,,,,,,,,1941,1941,,,,,,,1,,,,,,,,,(Purser Obituary: 2018),OA 7/5/20,,,,,,1,,,,,,,,,,,,,,1,,,
l0301,14 Gold Close,,London,,51.607547,-0.311466,"Site of the home of Amy Barbour-James, the daughter of Guianans John and Caroline, born in West Acton in 1906. John was involved in the League of Coloured Peoples and Amy corresponded with its founder, Jamaican doctor Harold Moody, during the war. She was also an extra in the film 'Sanders of the River' starring Paul Robeson in the mid-1930s.",https://jeffreygreen.co.uk/amy-barbour-james-and-the-league-of-coloured-peoples-1942/,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0799I/003/2),OA 12/05/20,1,UK,1,,,,1,,,,,1,,,,,,,,,,,
l0302,44A Loudon Road,,London,,51.536425,-0.178596,"Site of the home of Avril Coleridge-Taylor and Jaylen Ann Coleridge-Taylor, the daughters of mixed-race composer Samuel Coleridge-Taylor, at the time of the 1939 Register. Avril became a successful composer and conductor in her own right during the 1930s and after the war.",https://jeffreygreen.co.uk/gwendolen-avril-coleridge-taylor-1924/,1939 Register,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0464I/017/5),OA 12/05/20,1,UK,,,,,,,,,,,,,,,,,,,,,
l0303,63 Lauriston Road,,London,,51.538915,-0.045139,"Site of the medical practice and residence of Jamaican doctor James Jackson Brown, where his son Gerald, Barbadian Colin Franklin and his daughter also practiced over several decades. James was a well-known figure after setting up a cricket team called the 'Africs' in the 1920s, but he was struck off the medical register in 1943 for issuing an untruthful medical exemption certificate for a patient.",https://jeffreygreen.co.uk/034-dr-j-j-brown-of-hackney-1882-1953/,,,,,,,,,,,,,,1921,1990s,1,1,1,1,1,1,1,1,1,1,1,1,1,,,(https://jeffreygreen.co.uk/034-dr-j-j-brown-of-hackney-1882-1953/),OA 12/05/20,1,Jamaica Barbados,,,,1,,,,,,,,,,,,,,1,,,
l0304,6 Kensington Court,,London,,51.501617,-0.186808,"Site of the practice and home of Jamaican chiropractor and 'nerve specialist' J. Acman Holland for a period in the late 1930s. Holland also practiced in New York City and Jamaica and wrote to a relative in 1938 that, 'As I am situated, I don’t have to bother with coloured people at all, and not even poor white ones, as I am surrounded by the rich in one of the richest section [sic] in London'.",https://jeffreygreen.co.uk/190-dr-j-acman-holland-of-london-1938/,,,,,,,,,,,,,,1938,1939,,,,1,1,,,,,,,,,,,(https://jeffreygreen.co.uk/190-dr-j-acman-holland-of-london-1938/),OA 12/05/20,1,Jamaica,,,,1,,,,,,,,,,,,,,1,,,
l0305,61 Great Ormond Street,,London,,51.521518,-0.121361,"Site of the home of British dancer Josie Woods at the time of the 1939 Register. Woods was born in 1912 in Canning Town, the daughter of a Dominican sailor, and her theatrical career included time in the 'Eight Black Streaks', reputedly the UK's first established black dance troupe.",https://eastendwomensmuseum.org/blog/josie-woods,,,,,,,,,,,,,,1939,1939,,,,,1,,,,,,,,,,,(1939 Register: RG101/0250C/012/5),OA 13/05/20,1,UK,,,,,,,,,,,,,,,,,,,,,
l0306,,American Red Cross Officer's Club for Women,London,,51.507796,-0.147344,"Site of the American Red Cross Officer's Club for Women on Charles Street. African American journalist Bettye Phillips reported the club 'maintains jim-crow living quarters', which constituted 'the only instance of jim-crow I found during my short stay in London'.",,Baltimore Afro American,,,,,,,,,,,,,1945,,,,,,,,,,,,1,,,,,"(Baltimore Afro American: March 24, 1945)",OA 21/09/20,1,USA,,,1,,,,,,,,,,1,1,,,,,,,1
l0307,Victoria Station,,London,,51.49525,-0.143984,"Site of Victoria Station, busy south London railway terminus where, amongst others, African American war correspondent Ollie Stewart passed through on his way to the front in France. His report detailed how he was carrying 'two handbags, gas mask, duffel bag, typewriter, briefcase and self'.",,Baltimore Afro American,,,,,,,,,,,,,1945,,,,,,,,,,,,1,,,,,"(Baltimore Afro American: April 28, 1945)",OA 22/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0308,42 Dean Street,Cafe Society,London,,51.513228,-0.132141,"Site of the Cafe Society club, set up in 1942 by Jack Hamilton, a trumpeter who formerly played with Louis Armstrong. Hamilton had formerly played at the Embassy and Jig clubs which were nearby.",,Baltimore Afro American,,,,,,,,,,,,,1942,,,,,,,,,1,,,,,,,,"(Baltimore Afro American: April 25, 1942)",OA 22/09/20,,,,,,,,,1,,,,,,,,,,,,,,
l0309,13-14 Portsmouth Street,The Old Curiosity Shop,London,,51.514939,-0.117236,"Site of the Old Curiosity Shop, immortalized by Charles Dickens and visited by African American soldier Senior Sgt Walter J. Forester during a sightseeing tour of the city in 1944.",,Baltimore Afro American,,,,,,,,,,,,,1944,,,,,,,,,,,1,,,,,,"(Baltimore Afro American: July 1, 1944)",OA 22/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0310,St. James Palace,,London,,51.504574,-0.137844,"Site of St. James Palace, visited by African American soldier Senior Sgt Walter J. Forester during a sightseeing tour of the city in 1944.",,Baltimore Afro American,,,,,,,,,,,,,1944,,,,,,,,,,,1,,,,,,"(Baltimore Afro American: July 1, 1944)",OA 22/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0311,Scotland Yard,,London,,51.502772,-0.124298,"Site of Scotland Yard, headquarters of the Metropolitan Police, visited by African American soldier Senior Sgt Walter J. Forester during a sightseeing tour of the city in 1944.",,Baltimore Afro American,,,,,,,,,,,,,1944,,,,,,,,,,,1,,,,,,"(Baltimore Afro American: July 1, 1944)",OA 22/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0312,Waterloo Bridge,,London,,51.508823,-0.117139,"Site of Waterloo Bridge, visited by African American soldier Senior Sgt Walter J. Forester during a sightseeing tour of the city in 1944.",,Baltimore Afro American,,,,,,,,,,,,,1944,,,,,,,,,,,1,,,,,,"(Baltimore Afro American: July 1, 1944)",OA 22/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0313,Rupert Street,Merchant Navy Club,London,,51.512147,-0.133606,"Site of the Merchant Navy Club where African American sailors from the merchant navy were depicted relaxing, including dancing with white women, as part of the recording for a wartime programme entitled 'Shipmates Ashore'.",https://www.iwm.org.uk/collections/item/object/205199744,Baltimore Afro American,,,,,,,,,,,,,1943,,,,,,,,,,1,,,,,,,"(Baltimore Afro American: May 1, 1943)",OA 23/09/20,,,,,,,,,1,,,,,,,,,,,,,,
l0314,Statue of Abraham Lincoln,,London,,51.50066416,-0.1276898822,Site of a statue of Abraham Lincoln in Westminster where a mixed race group of American soldiers laid a commemorative wreath in 1943,,Baltimore Afro American,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,"(Baltimore Afro American: February 6, 1943)",OA 23/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0315,"Cranbourn St, Leicester Square, West End, London","Hippodrome, London",London,,51.511392,-0.128546,Site of the Hippodrome Theatre where Jamaican-born Chick Alexander performed as part of George Black's 'Get a Load of This'. ,http://collections.vam.ac.uk/item/O1509634/set-model-by-george-ramon-set-model-ramon-george/,Chicago Defender,,,,,,,,,,,,,1900,1951,1,1,1,1,1,1,1,1,1,1,1,1,1,,,"(Chicago Defender: May 30, 1942)",AB 24/09/20,,,,,,,,,1,,,,,,,,,,,,,,
l0316,,Bow Street Magistrates Court,London,WC2E 7AH,51.513489,-0.122206,"Site of the Bow Street Magistrate's Court, visited by African American journalist David H. Orro when attending the trial of American soldier Steven Baron.",,Chicago Defender,,,,,,,,,,,,,1943,,1,1,1,1,1,1,1,1,1,1,1,1,,,,"(Chicago Defender: September 4, 1943",AB 25/09/20,,,,,,,,,,,,,,,,,,,,,,,
l0317,42 Alderney Street,,,,51.490153,-0.145389,"Site of a meeting where activists, led by I.T.A. Wallace Johnson, reportedly decided to form the International African Service Bureau. A report by the Metropolitan Police's Special Branch, tasked with monitoring subversive political groups, noted its purpose would be to 'collect information from contacts in the colonies and dominions, especially that related to coloured peoples' and publish this in a bulletin.",,MEPO 38/91,,,1,,,,,,,,,,1937,,,,1,,,,,,,,,,,,,"(SB.No.1 , Special Report, 6th July 1937 [MEPO 38/91])",OA 21/10/20,,,,1,,,1,,,,,,,,,,,,,,,,
l0318,53 Gray's Inn Road,,London,,51.522151,-0.113895,Site where the International Africa Service Bureau reportedly acquired an office in 1937 as it began to publish its 'Colonial Information Bulletin'.,,MEPO 38/91,,,1,,,,,,,,,,1937,,,,1,,,,,,,,,,,,,"(SB.No.1 , Special Report, 6th July 1937 [MEPO 38/91])",OA 21/10/20,,,,1,,,1,,,,,,,,,,,,,,,,
l0319,28 Berkeley Street,Morton and Douglas,London,W1J 8QP,51.508865,-0.144173,Site of a hair salon in London which was visited by several African American women serving in the Red Cross.,,Chicago Defender,,,,,,,,,,,,,1943,,,,,,,,,,1,,,,,,,"(Chicago Defender: March 06, 1943)",AB 06/11/20,,,,,,,,,,,,,,,,,,,,,,,
l0320,Russell Square Tube Station,,London ,WC1N 1LJ,51.523122,-0.124339,"Site of the Russell Square Tube Station, which Chicago Defender correspondent David H. Orro visited during an air raid to interview people sheltering in the station. This particular station was closely located to Orro's hotel room in London, and was used as a bomb shelter throughout the Blitz.",,Chicago Defender,,,,,,,,,,,,,1943,1943,,,,,,,,,1,,,,,,,"(Chicago Defender: May 29, 1943)",AB 13/11/20,,,,,,,,,,,,,,,,,,,,,,,
l0321,,Crown Street,London,,51.5104,0.0174,"Site of Crown Street, centre of Canning Town's 'Draughtboard Alley' which contemporary accounts regarded as a centre of black habitation in interwar London. There had been anti-black violence in the area during the First World War, but the area retained a multiracial community of seafarers and dockworkers through to the 1930s and 1940s. ",https://www.agefotostock.com/age/en/details-photo/a-group-of-working-class-children-black-and-white-playing-together-on-crown-street-in-canning-town-london-e16/MEV-10158393,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,(Bloch: 1996),OA 4/3/21,1,,,,,,,,,,,,,,,,,,,,,,
l0322,,27 Catherine Street,London,,51.5113,0.0151,"Site of the home of Joseph Cozier, originally from British Guiana, and his family at the time of the 1939 Register. ",,1939 Register,,,,,,,,,,,,,1939,,,,,,,,,,,,,,,,,(1939 Register: RG101/1046B/006/23),OA 8/3/21,1,,,,,,,,,,,,,,,,,,,,,,
l0323,47 Grosvenor Square,,London,,51.51086629,-0.150274199,"Site of a US military headquarters used by the Women's Army Auxiliary Core. Charity Adams Earley, who led the famous 6888th Central Postal District Battalion of African American personnel, recollected that while walking there to report for duty she encountered 'every conceivable kind of uniform ... worn by all races, colors, shapes, sizes, sexes and religious persuasions'.",,,,,,,,,,,,,,,1945,,,,,,,,,,,,1,,,,,(Earley 1996: 135),OA 10/3/21,,,,,,,,,,,,,,,1,,,,,,,,
